id,phrase,type,text,lat,long,url,datetime,unixtime,temperature,apparentTemperature,windSpeed,precipAccumulation,precipIntensity,temperatureHigh,temperatureLow,windSpeedHigh,apparentTemperatureHigh,apparentTemperatureLow,precipIntensityMax
913128341405913088,hot as shit,shit,It is HOT as shit in Atlanta!!!,33.7671945,-84.433106,https://twitter.com/LilCoachTMBTC/status/913128341405913088,2017-09-27T15:48:56-04:00,1506541736,88.63,89.69,7.05,0.0,0.0,89.05,66.03,4.69,90.07,66.79,0.0
913129747080675328,hot as your ass,your ass,Its hot as your ass,38.907115,-76.981062,https://twitter.com/CopyMee/status/913129747080675328,2017-09-27T15:54:31-04:00,1506542071,88.49,92.94,9.04,0.0,0.0,88.58,72.17,7.06,93.01,73.1,0.0
913133860254236672,hot as balls,balls,San Francisco don't know if it wanna be summer or fall.. it was just cold asl &amp; now it's hot as balls today. ð,37.7706565,-122.4359785,https://twitter.com/jasmineecapri/status/913133860254236672,2017-09-27T16:10:52-04:00,1506543052,79.1,79.1,4.77,0.0,0.0,80.34,60.14,1.85,80.34,60.14,0.0
913136340639928320,hot as heck,heck,it's hot as heck &amp; my mama wanna play.ð¤¦ð½ââï¸,32.571032,-89.876449,https://twitter.com/kaylaabriannaa/status/913136340639928320,2017-09-27T16:20:43-04:00,1506543643,90.52,93.48,6.95,0.0,0.0,90.68,68.61,3.75,93.49,69.63,0.0005
913138857083904003,hot as fuck,fuck,First of all................................ it's hot as fuck outside,33.1966005,-87.5334065,https://twitter.com/Christiaanellis/status/913138857083904003,2017-09-27T16:30:43-04:00,1506544243,89.73,90.75,7.13,0.0,0.0,90.3,65.72,2.63,92.05,66.62,0.0
913145530749919232,hot as hell,hell,It's not summer yet and It's hot as hell already. https://t.co/Wzl6Imlexc,-27.382143,152.9931965,https://twitter.com/Teresawap/status/913145530749919232,2017-09-27T16:57:14-04:00,1506545834,71.3,71.76,12.13,0.0,,88.75,62.24,10.16,90.72,62.76,
913150230924840960,hot as hell,hell,"Person right behind me as we both exit office building: ""damn it's hot as hell out here!""",42.3136695,-71.0887125,https://twitter.com/joanaortiz/status/913150230924840960,2017-09-27T17:15:55-04:00,1506546955,82.18,86.24,9.64,0.0,0.0,83.82,73.35,6.66,87.7,74.53,0.0
913154117727670272,hot as fuck,fuck,@jk_warne4 @shaqisdope Shit is so ð¥ therefor it's hot as fuck outside lol therhttps://youtu.be/36ioBsDru70,39.454067,-82.2209315,https://twitter.com/PaPpAChUbB/status/913154117727670272,2017-09-27T17:31:21-04:00,1506547881,85.95,87.27,7.62,0.0,0.0001,88.6,58.53,4.59,89.43,58.53,0.0022
913159504958803969,hotter than a sumbitch,a sumbitch,"And don't let that ""dry heat"" fool you. It's hotter than a sumbitch outchea âï¸ð¥.",24.9934625,55.5511725,https://twitter.com/klughdini/status/913159504958803969,2017-09-27T17:52:46-04:00,1506549166,81.95,88.21,3.77,0.0,,100.56,79.89,1.72,107.22,85.04,
913168406945316864,hot as summer,summer,It's hot as summer out here but we are hitting up th #lampeterfair for the first time! Feelsâ¦ https://t.co/ZhTyZmlKu5,39.994107,-76.240921,https://twitter.com/lmbartelt/status/913168406945316864,2017-09-27T18:28:08-04:00,1506551288,82.94,85.79,3.16,0.0,0.0,87.65,70.35,3.98,90.83,70.45,0.0
913179576603361280,windy as heck,heck,"Competition day!! Ready to start at Pit 1, and it's windy as heck #soiljudgingau #soiljudging #qldsoil https://t.co/EquzldlkIo",-27.450708,151.7056255,https://twitter.com/obrl_soil/status/913179576603361280,2017-09-27T19:12:31-04:00,1506553951,82.99,82.99,16.39,0.0,,97.33,54.71,5.77,97.33,54.71,
913195674178646016,colder than miami,miami,"its colder than Miami, but hey, its ohio https://t.co/1b8Ewx6azF",38.7568175,-82.9763795,https://twitter.com/Cody_Rawlins/status/913195674178646016,2017-09-27T20:16:29-04:00,1506557789,76.88,77.5,5.59,0.0,0.0,88.65,59.71,3.66,89.51,59.71,0.0
913215512867258368,hot as ,,It's HOT as ð¥ on chill tho patiently waiting https://t.co/cxC9y9gfJB,34.0528735,-117.173571,https://twitter.com/GottaHaveIt313/status/913215512867258368,2017-09-27T21:35:19-04:00,1506562519,80.7,80.7,8.1,0.0,0.0,91.04,56.67,2.59,91.04,56.67,0.0
913218561077686273,hot as fuck,fuck,It's hot as fuck I'm going to kill myself.,35.3469015,-119.025163,https://twitter.com/LuluTulu69/status/913218561077686273,2017-09-27T21:47:26-04:00,1506563246,81.82,81.82,4.99,0.0,0.0,88.72,60.05,1.8,88.72,60.05,0.0
913296033454714880,colder than usual,usual,@dylan_meth ððð I'm convinced it's colder than usual,51.452524,-0.9820305,https://twitter.com/ramsay_natasha/status/913296033454714880,2017-09-28T02:55:17-04:00,1506581717,57.73,57.73,5.75,0.0,0.0004,65.13,55.08,5.69,65.13,55.08,0.01
913319792244924417,hot as hell,hell,"This air is seriously blowing me, like its hot as hell bro ð",31.310637,-89.338039,https://twitter.com/LatiaPullum/status/913319792244924417,2017-09-28T04:29:41-04:00,1506587381,69.68,70.88,3.95,0.0,0.0,90.49,68.46,3.45,93.82,69.33,0.0
913406405662605313,hot as hell,hell,I catch the shuttle so I won't pass out and turns out... it's hot as hell on here as well.,36.0871685,-80.244984,https://twitter.com/_mayaaaaXO/status/913406405662605313,2017-09-28T10:13:52-04:00,1506608032,79.49,79.98,5.2,0.0,0.0,88.41,63.33,4.61,89.21,63.33,0.0
913407038318956544,hot as hell,hell,"I seriously hate days like these because I never know what to wear. One minute is cold then oh look at that, it's hot as hellð",39.433831,-77.805556,https://twitter.com/Liv_Scott321/status/913407038318956544,2017-09-28T10:16:22-04:00,1506608182,71.35,71.35,14.04,0.0,0.0,77.37,48.85,9.63,77.37,48.85,0.0
913420899487043584,hot as hell,hell,It's hot as hell and we're standing in the sun. This is not okay. https://t.co/EErxFiBb1h,27.9965945,-82.442694,https://twitter.com/rodnickahills/status/913420899487043584,2017-09-28T11:11:27-04:00,1506611487,86.29,92.58,1.22,0.0,0.0,91.8,75.64,1.34,97.06,77.37,0.0
913426923921043457,hot as hell,hell,damn it's hot as hell it doesn't feel like fall at all,35.8305215,-85.9785995,https://twitter.com/alivvviia/status/913426923921043457,2017-09-28T11:35:23-04:00,1506612923,75.07,75.49,7.05,0.0,0.0,80.93,56.47,6.6,81.98,56.47,0.0
913458655479156743,colder than my heart,my heart,Having to wear a hoodie inside the dorm because it's colder than my heart ðª https://t.co/54LzCCx0DU,27.524733,-97.882465,https://twitter.com/julllie_anna/status/913458655479156743,2017-09-28T13:41:29-04:00,1506620489,85.08,93.08,11.11,0.0,0.0033,85.48,74.2,6.66,95.0,75.88,0.0169
913461672425160704,hot as hell,hell,Omg #whereisfall its hot as hell,34.057336,-81.111916,https://twitter.com/SBmook/status/913461672425160704,2017-09-28T13:53:28-04:00,1506621208,91.29,91.52,3.09,0.0,0.0,92.62,70.81,2.09,92.86,70.81,0.0
913468008609255424,hot as fuck,fuck,it's hot as FUCK like it's mid july or sum,38.9262355,-76.8849345,https://twitter.com/whereyaasswasat/status/913468008609255424,2017-09-28T14:18:39-04:00,1506622719,78.02,78.02,13.05,0.0,0.0,78.28,54.32,9.05,78.28,54.32,0.0
913486992561758208,hotter than a bitch,a bitch,It's hotter than a bitch today,32.9852905,-117.0350275,https://twitter.com/kenzhaugenn/status/913486992561758208,2017-09-28T15:34:05-04:00,1506627245,82.06,82.06,3.77,0.0,0.0,82.99,58.54,1.5,82.99,58.54,0.0
913491605507670016,hot as hell,hell,It's hot as hell in Miami! I can't breathe,25.7823535,-80.2333285,https://twitter.com/Lainiemonroe/status/913491605507670016,2017-09-28T15:52:25-04:00,1506628345,84.92,93.31,13.94,0.0,0.0023,87.28,77.63,4.2,95.41,79.61,0.0476
913511882887180288,hot as fuck,fuck,it's hot as fuck and there's so much traffic fuck,28.6001855,-81.3417295,https://twitter.com/coletoddd/status/913511882887180288,2017-09-28T17:12:59-04:00,1506633179,89.61,94.66,8.56,0.0,0.0,90.25,75.2,4.41,95.09,76.95,0.0
913513600085643274,hot as two dicks,two dicks,It's hot as two dicks wrapped together.,30.001244,-90.1786295,https://twitter.com/EssenceIM/status/913513600085643274,2017-09-28T17:19:49-04:00,1506633589,88.86,91.28,4.12,0.0,0.0001,88.98,75.98,3.02,91.44,77.39,0.0011
913513863173115904,hot as balls,balls,It's hot as balls in Redmond/Seattle. Halp.,47.6788125,-122.061771,https://twitter.com/MasonCusack/status/913513863173115904,2017-09-28T17:20:51-04:00,1506633651,76.27,76.27,3.65,0.0,0.0,79.18,58.7,0.43,79.18,58.7,0.0
913516635020967936,hot as shit,shit,Does anyone wanna go to the beach? It's hot as shit.,47.614817,-122.3306025,https://twitter.com/mariahgiraffe/status/913516635020967936,2017-09-28T17:31:52-04:00,1506634312,71.83,71.83,3.67,0.0,0.0,80.77,59.92,0.85,80.77,59.92,0.0
913516838818123776,hot as hell,hell,"He be like ""HOPE ITS HOT AS HELL TODAY, I GOT THAT GAAAAS! STRAIN OF THE DAY PLATINUM BUBBA BIH"" I be weeeeaaaakk.",40.0048655,-75.117998,https://twitter.com/cocoahoneygold/status/913516838818123776,2017-09-28T17:32:41-04:00,1506634361,73.47,73.47,13.52,0.0,0.0,76.11,51.1,10.26,76.11,51.1,0.0
913525513888473088,hot as fuck,fuck,sorry for the bitch i become when it's HOT AS FUCK,33.842863,-117.851089,https://twitter.com/marisserae/status/913525513888473088,2017-09-28T18:07:09-04:00,1506636429,89.55,89.55,8.56,0.0,0.0,89.57,60.62,1.8,89.57,60.62,0.0
913526524879544326,cold as f***.,f***.,"""Well, this is New York. It's cold as f***."" #overheardnewyork [Editor's note: it's 71Â° F]",40.71298,-74.013187,https://twitter.com/squintnasty/status/913526524879544326,2017-09-28T18:11:10-04:00,1506636670,72.78,72.78,17.31,0.0,0.0,76.01,55.46,13.44,76.01,55.46,0.0
913530014007746565,hot as fuck,fuck,Wore my new sweatshirt cause I thought it was gonna be chilly today. I was wrong. ITS HOT AS FUCK.,46.559279,-120.6077055,https://twitter.com/ItsLexLexxLexxa/status/913530014007746565,2017-09-28T18:25:02-04:00,1506637502,81.25,81.25,3.91,0.0,0.0,81.4,48.08,2.31,81.4,46.93,0.0
913552316942491648,hotter than bastarding,bastarding,"Just spilt green tea all over my self, ITS HOTTER THAN BASTARDING SUN",57.052256,-3.043297,https://twitter.com/OhalloranMMA/status/913552316942491648,2017-09-28T19:53:39-04:00,1506642819,52.94,52.94,18.17,0.0,,58.85,44.2,14.1,58.85,37.45,
913627554128343040,hot as fuck,fuck,why am i getting sick??? it's hot as fuck bruh ???,34.0654505,-117.772917,https://twitter.com/leegoytia/status/913627554128343040,2017-09-29T00:52:37-04:00,1506660757,72.15,72.15,0.36,0.0,0.0,92.35,59.59,1.81,92.35,59.59,0.0
913716194842222593,cold as shit,shit,To me it's cold as shit I got a hoodie on and the heat,38.471623,-78.0003165,https://twitter.com/Darien_Minor_/status/913716194842222593,2017-09-29T06:44:51-04:00,1506681891,50.69,50.69,2.67,0.0,0.0,73.67,52.69,1.75,73.67,52.69,0.0
913752988321161216,colder than a bitch,a bitch,Its colder than a bitch right now,38.997936,-105.5508905,https://twitter.com/OTFfrezzy/status/913752988321161216,2017-09-29T09:11:03-04:00,1506690663,42.6,37.5,8.53,0.0,0.0006,51.91,42.66,6.17,51.91,39.14,0.0049
913764727003770880,cold as shit,shit,So it gonna snow this week or what? It's cold as shit out here,32.8546655,-97.337755,https://twitter.com/Deekota69/status/913764727003770880,2017-09-29T09:57:42-04:00,1506693462,65.55,66.22,6.17,0.0,0.0049,71.39,63.46,6.26,71.59,63.88,0.0203
913779050098851840,hotter than a summers,a summers,I'm really getting sick and tired of this Florida weather. Why the fuck is it about to be October and it's hotter than a summers day,27.9927105,-82.7553405,https://twitter.com/stupidlong/status/913779050098851840,2017-09-29T10:54:37-04:00,1506696877,84.07,92.09,4.25,0.0,0.0279,88.81,76.07,3.09,94.85,77.72,0.3861
913793247524163584,hot as hades,hades,Oh? #nowaysohey it's hot as hades here. @ Okefenokee Swamp Park https://t.co/AF1ndIPR6z,32.6782075,-83.1738665,https://twitter.com/Rootchopper/status/913793247524163584,2017-09-29T11:51:02-04:00,1506700262,86.7,89.51,2.45,0.0,0.0,90.41,70.7,2.25,91.96,71.66,0.0
913813214051360768,hot as hell,hell,Have you ever been riding with somebody and they didn't turn the air on? And it's hot as hell out the door!,33.5422375,-86.793917,https://twitter.com/r_ecnirp475/status/913813214051360768,2017-09-29T13:10:22-04:00,1506705022,82.31,84.15,6.71,0.0,0.0,85.94,62.43,6.06,86.93,62.43,0.0
913816208100687874,cold as shit,shit,It's cold as shit in the barbershop,30.3233455,-97.754724,https://twitter.com/Franceehsco/status/913816208100687874,2017-09-29T13:22:16-04:00,1506705736,73.29,74.33,6.94,0.0,0.0126,75.92,66.76,7.05,76.82,66.76,0.0569
913826804888211457,cold as fuck,fuck,"""Fuck it's cold as fuck outside""- MK",35.1704985,-79.861034,https://twitter.com/Show_2ime/status/913826804888211457,2017-09-29T14:04:23-04:00,1506708263,78.69,78.69,4.65,0.0,0.0,80.02,60.65,6.06,80.69,60.65,0.0
913833747753132032,hotter than me,me,Just made a bitmoji and it's hotter than me so self confidence is at a low,42.365501,-72.497865,https://twitter.com/KristenPietras/status/913833747753132032,2017-09-29T14:31:58-04:00,1506709918,64.23,64.23,4.24,0.0,0.0,65.49,49.07,4.06,65.49,46.88,0.0
913834319713579008,hot as hell,hell,It's hot as hell outside but this kat von d foundation not going noooowhere ð,30.4591,-91.0907995,https://twitter.com/ay_ohkaay/status/913834319713579008,2017-09-29T14:34:14-04:00,1506710054,89.24,91.85,6.56,0.0,0.0,90.06,67.27,6.18,92.42,67.41,0.0
913853137286549504,cold as fuck,fuck,It's cold as fuck outside,41.345003,-72.108118,https://twitter.com/AlrightAlexisss/status/913853137286549504,2017-09-29T15:49:01-04:00,1506714541,65.0,65.0,8.71,0.0,0.0,65.17,51.41,3.7,65.17,51.41,0.0
913874780281065472,windy as shit,shit,It's windy as shit outside. I can't even enjoy my damn blunt. I'm pissed. https://t.co/y7f71WEtAL,35.054627,-79.0021125,https://twitter.com/shayfromonline/status/913874780281065472,2017-09-29T17:15:01-04:00,1506719701,77.11,77.25,8.76,0.0,0.0,79.42,61.68,6.85,79.54,61.79,0.0
913890334538526720,rainy as heck,heck,Bad news: It's rainy as heck. Good news: I'm feeling it and playing wicked tunes. #radio #onair #news #happyâ¦ https://t.co/2Z4tIbgVEQ,50.0113245,-125.341782,https://twitter.com/DavidJBoles/status/913890334538526720,2017-09-29T18:16:49-04:00,1506723409,57.31,57.31,2.28,0.0,0.0062,59.69,48.04,1.84,59.69,48.04,0.0397
913898059754598406,cold as fuck,fuck,Yeah it's cold as fuck...,41.474967,-81.5503975,https://twitter.com/247RobbyG/status/913898059754598406,2017-09-29T18:47:31-04:00,1506725251,63.34,63.34,16.96,0.0,0.0007,66.72,53.98,5.96,66.72,53.98,0.009
913900096558944257,cold as hell,hell,Yo it's cold as hell outside ððð I'm coolin in front of the fire place tonight,43.0091165,-78.7646315,https://twitter.com/UncleKari/status/913900096558944257,2017-09-29T18:55:37-04:00,1506725737,58.83,58.83,21.75,0.0,0.008,63.39,49.97,5.6,63.39,45.53,0.0538
913907997331648512,cold as fuck,fuck,it's cold as fuck at work. ð but TGIF! ðð¼ https://t.co/Pq4VSVFSI7,26.301559,-98.164972,https://twitter.com/toriaalisse/status/913907997331648512,2017-09-29T19:27:00-04:00,1506727620,82.65,88.04,7.26,0.0,0.0031,86.93,74.77,6.66,92.77,76.23,0.0421
913911506114314240,cold as fuck,fuck,It's cold as fuck in Richmond,37.6105755,-77.504964,https://twitter.com/27_priceless/status/913911506114314240,2017-09-29T19:40:57-04:00,1506728457,62.94,62.94,1.82,0.0,0.0,75.35,53.3,2.6,75.35,53.3,0.0
913914834525261826,hot as all get,all get,"Welcome to Atlanta where it's hot as all get up, everything in named Peachtree, and the traffic is endlessðð¥ðð",33.7671945,-84.433106,https://twitter.com/Knb0828/status/913914834525261826,2017-09-29T19:54:10-04:00,1506729250,79.52,81.7,7.39,0.0,0.0,87.18,67.59,3.81,88.72,67.73,0.0
913920779464724480,hot as shit,shit,damn i have such a nice fall wardrobe and now i can't wear any of it cuz it's hot as shit here,28.0695275,-80.6719535,https://twitter.com/BrookeCBauman/status/913920779464724480,2017-09-29T20:17:48-04:00,1506730668,78.07,79.88,10.87,0.0,0.0294,85.16,76.37,6.54,95.33,78.11,0.1521
913938908651692034,cold as hell,hell,Its cold as hell in TGI Fridayâs,30.4762155,-84.266174,https://twitter.com/ItsPookieF_Baby/status/913938908651692034,2017-09-29T21:29:50-04:00,1506734990,79.19,82.17,2.28,0.0,0.0,92.43,72.96,0.59,94.4,74.41,0.0
913965141527478272,hot as fuck,fuck,I actually like that it's hot as fuck right now I want summer too last 4ever,34.0207895,-118.4119065,https://twitter.com/Hutch__/status/913965141527478272,2017-09-29T23:14:05-04:00,1506741245,71.39,71.39,2.38,0.0,0.0,79.27,62.74,1.62,79.27,63.03,0.0
914015136322588672,hotter than satan's toe,satan's toe,It's hotter than satans toe nail ð¤¦ð½,32.377719,-88.709551,https://twitter.com/AsiaNicoleW/status/914015136322588672,2017-09-30T02:32:44-04:00,1506753164,67.75,67.75,6.35,0.0,0.0,88.42,69.64,6.44,90.18,70.16,0.0
914055814582882304,cold as hell,hell,it's cold as hell ð½,40.6708795,-73.8311875,https://twitter.com/ThatsYoGi/status/914055814582882304,2017-09-30T05:14:23-04:00,1506762863,58.24,58.24,7.97,0.0,0.0006,62.48,51.12,9.09,62.48,51.12,0.0105
914101657113423873,windy as fuck,fuck,Its Windy AS FUCK,38.796432,-76.969264,https://twitter.com/LayFlames_LEK/status/914101657113423873,2017-09-30T08:16:32-04:00,1506773792,59.32,59.32,11.03,0.0,0.0,66.61,49.61,10.18,66.61,46.71,0.0
914121287672500224,cold as f,f,I need there to be another warm tailgate bcus I have the cutest outfit picked out for today but it's cold as f ð­,41.6796555,-86.290863,https://twitter.com/KBrunner_/status/914121287672500224,2017-09-30T09:34:33-04:00,1506778473,50.36,50.36,6.09,0.0,0.0,65.54,44.01,4.69,65.54,40.74,0.0
914124653681086464,cold as hell,hell,This weather got me fucked up ! It's cold as hell &amp; I'm freezing ð,40.734494,-74.184848,https://twitter.com/muah_bratt/status/914124653681086464,2017-09-30T09:47:55-04:00,1506779275,59.94,59.94,10.98,0.0,0.0001,63.64,49.84,8.55,63.64,46.63,0.0017
914138224548876288,cold as shit,shit,It's cold as shit,41.500753,-72.757385,https://twitter.com/_swervoo22/status/914138224548876288,2017-09-30T10:41:51-04:00,1506782511,55.83,55.83,11.12,0.0,0.0028,59.74,43.33,8.22,59.74,39.79,0.0321
914160286940229632,cold as fuck,fuck,World wide day of play ..... It's cold as fuck in MA today &amp; y'all gunna cut off cartoons for the kids ð¤¦ð¾ââï¸,42.27576,-71.812438,https://twitter.com/JadaJenelle/status/914160286940229632,2017-09-30T12:09:31-04:00,1506787771,52.64,52.64,10.34,0.0,0.0102,53.12,43.43,6.4,53.12,39.34,0.0925
914166030834044931,cold as a mf,a mf,It's cold as a mf,38.546208,-77.3221415,https://twitter.com/Nauty_daFINEST/status/914166030834044931,2017-09-30T12:32:20-04:00,1506789140,65.31,65.31,14.8,0.0,0.0,67.7,46.74,9.12,67.7,44.0,0.0
914168043026227200,cold as fuck,fuck,JJ Watt showing his true colours...He told me it's cold as fuck up here so I best buy him a sweater. https://t.co/3sEWXK6HuR,43.381396,-79.820465,https://twitter.com/RisTallica/status/914168043026227200,2017-09-30T12:40:20-04:00,1506789620,55.02,55.02,9.02,0.0,0.0,56.91,40.98,5.98,56.91,40.98,0.0009
914170430201761793,cold as fuck,fuck,Cowboys Sunday tomorrow . Imma wear one of my long sleeved shirts cuz it's cold as fuck,38.993539,-76.887208,https://twitter.com/SimplyLucyLu/status/914170430201761793,2017-09-30T12:49:49-04:00,1506790189,62.87,62.87,12.66,0.0,0.0,65.31,48.27,8.62,65.31,44.92,0.0
